2497,3.0
522,3.0
2577,3.0
30,3.0
655,3.0
2856,3.0
3669,3.0
579,3.0
665,3.0
1682,3.0
3573,3.0
1199,3.0
2151,3.0
319,3.0
2238,3.0
3422,3.0
3486,3.0
1858,3.0
3036,3.0
2474,3.0
1156,3.0
3560,3.0
3430,3.0
2084,3.0
2050,3.0
3203,3.0
1859,3.0
1470,3.0
356,3.0
1025,3.0
1239,3.0
3304,3.0
3549,3.0
2115,3.0
913,3.0
2239,3.0
3648,3.0
761,3.0
3228,3.0
675,3.0
2089,3.0
2389,3.0
1405,3.0
2106,3.0
2200,3.0
1185,3.0
1822,3.0
3048,3.0
243,3.0
2378,3.0
3558,3.0
531,3.0
2454,3.0
1649,3.0
1457,3.0
978,3.0
3002,3.0
839,3.0
2190,3.0
2651,3.0
773,3.0
1244,3.0
3709,3.0
2469,3.0
71,3.0
1481,3.0
1462,3.0
1951,3.0
2220,3.0
1969,3.0
1523,3.0
2596,3.0
53,3.0
314,3.0
2212,3.0
2056,3.0
1864,3.0
2128,3.0
1514,3.0
658,3.0
718,3.0
2764,3.0
3231,3.0
2060,3.0
2460,3.0
2464,3.0
245,3.0
628,3.0
2393,3.0
3266,3.0
1028,3.0
1980,3.0
347,3.0
1711,3.0
1141,3.0
138,3.0
171,3.0
132,3.0
2137,3.0
731,3.0
1489,3.0
1908,3.0
2559,3.0
1240,3.0
1544,3.0
2123,3.0
1794,3.0
1920,3.0
2317,3.0
3681,3.0
2244,3.0
3238,3.0
3167,3.0
3377,3.0
733,3.0
866,3.0
2830,3.0
3810,3.0
1412,3.0
43,3.0
1273,3.0
2529,3.0
3187,3.0
3505,3.0
622,3.0
1604,3.0
2067,3.0
2785,3.0
3516,3.0
1341,3.0
654,2.0
666,2.0
760,2.0
868,2.0
1460,2.0
1977,2.0
3857,2.0
551,2.0
1526,2.0
1755,2.0
1842,2.0
2676,2.0
3126,2.0
103,2.0
613,2.0
1592,2.0
1816,2.0
2240,2.0
2306,2.0
3013,2.0
3554,2.0
3791,2.0
724,2.0
865,2.0
992,2.0
1000,2.0
1417,2.0
1705,2.0
2437,2.0
3727,2.0
162,2.0
1005,2.0
1114,2.0
1318,2.0
1522,2.0
1998,2.0
2490,2.0
2550,2.0
3023,2.0
3454,2.0
3584,2.0
3634,2.0
623,2.0
705,2.0
1108,2.0
2487,2.0
2712,2.0
2845,2.0
3074,2.0
3226,2.0
3344,2.0
228,2.0
678,2.0
2197,2.0
2852,2.0
3318,2.0
3545,2.0
3551,2.0
3670,2.0
313,2.0
1347,2.0
2664,2.0
3034,2.0
3632,2.0
620,2.0
1415,2.0
2245,2.0
2753,2.0
2892,2.0
266,2.0
520,2.0
691,2.0
858,2.0
1220,2.0
1231,2.0
1811,2.0
2127,2.0
2508,2.0
2809,2.0
2877,2.0
3033,2.0
3671,2.0
3731,2.0
556,2.0
1046,2.0
1089,2.0
1262,2.0
1863,2.0
2639,2.0
350,2.0
502,2.0
507,2.0
981,2.0
2012,2.0
2075,2.0
2199,2.0
2789,2.0
2810,2.0
2870,2.0
2894,2.0
3781,2.0
1004,2.0
1083,2.0
1176,2.0
1425,2.0
1495,2.0
2149,2.0
3471,2.0
619,2.0
676,2.0
1162,2.0
1488,2.0
2176,2.0
2578,2.0
2878,2.0
2959,2.0
3006,2.0
3242,2.0
3803,2.0
1286,2.0
1905,2.0
2939,2.0
811,2.0
864,2.0
1100,2.0
1198,2.0
1368,2.0
2135,2.0
2435,2.0
2815,2.0
3337,2.0
871,2.0
2925,2.0
1256,2.0
3572,2.0
508,2.0
1735,2.0
1757,2.0
2449,2.0
2792,2.0
3024,2.0
3202,2.0
3742,2.0
1132,2.0
2021,2.0
3012,2.0
926,2.0
1165,2.0
1446,2.0
1551,2.0
1723,2.0
2350,2.0
2649,2.0
3342,2.0
3662,2.0
657,2.0
1020,2.0
1451,2.0
1943,2.0
2955,2.0
3392,2.0
1143,2.0
2442,2.0
1295,2.0
1297,2.0
1321,2.0
1589,2.0
1726,2.0
2609,2.0
3140,2.0
3565,2.0
3732,2.0
109,2.0
250,2.0
464,2.0
1430,2.0
3680,2.0
3812,2.0
398,2.0
1468,2.0
183,2.0
208,2.0
210,2.0
482,2.0
498,2.0
826,2.0
2813,2.0
3221,2.0
3236,2.0
20,2.0
45,2.0
558,2.0
605,2.0
1402,2.0
1957,2.0
2051,2.0
2539,2.0
2698,2.0
2763,2.0
3004,2.0
3117,2.0
3550,2.0
3692,2.0
3871,2.0
131,2.0
246,2.0
444,2.0
595,2.0
1264,2.0
1936,2.0
2229,2.0
2298,2.0
2709,2.0
2977,2.0
696,2.0
1022,2.0
1403,2.0
1408,2.0
203,2.0
296,2.0
328,2.0
600,2.0
3325,2.0
677,2.0
1154,2.0
1206,2.0
2468,2.0
2653,2.0
3219,2.0
1248,2.0
1763,2.0
1874,2.0
2667,2.0
3066,2.0
3180,2.0
3317,2.0
3523,2.0
3654,2.0
3770,2.0
112,2.0
775,2.0
1012,2.0
3686,2.0
467,2.0
764,2.0
877,2.0
915,2.0
1168,2.0
1380,2.0
1603,2.0
2315,2.0
2414,2.0
3363,2.0
301,2.0
1567,2.0
1922,2.0
1952,2.0
3239,2.0
3385,2.0
3750,2.0
1593,2.0
1777,2.0
2353,2.0
2891,2.0
2963,2.0
3028,2.0
3647,2.0
349,2.0
564,2.0
1119,2.0
1140,2.0
1146,2.0
1555,2.0
2162,2.0
2330,2.0
2687,2.0
3088,2.0
3141,2.0
3177,2.0
3343,2.0
312,2.0
1277,2.0
2255,2.0
2721,2.0
2750,2.0
2828,2.0
3010,2.0
3452,2.0
115,2.0
940,2.0
1940,2.0
1978,2.0
2416,2.0
2745,2.0
3194,2.0
3248,2.0
272,2.0
820,2.0
861,2.0
2026,2.0
3120,2.0
3233,2.0
3614,2.0
651,2.0
667,2.0
810,2.0
991,2.0
999,2.0
1233,2.0
1285,2.0
1491,2.0
2284,2.0
2857,2.0
3193,2.0
148,2.0
565,2.0
1051,2.0
1194,2.0
2119,2.0
2588,2.0
2832,2.0
3245,2.0
793,2.0
1618,2.0
1691,2.0
1865,2.0
2591,2.0
3416,2.0
3668,2.0
530,2.0
1135,2.0
1308,2.0
1553,2.0
1839,2.0
2235,2.0
2924,2.0
3199,2.0
3234,2.0
3751,2.0
3827,2.0
230,1.0
357,1.0
413,1.0
465,1.0
487,1.0
585,1.0
650,1.0
670,1.0
682,1.0
710,1.0
711,1.0
874,1.0
1039,1.0
1047,1.0
1071,1.0
1110,1.0
1158,1.0
1249,1.0
1305,1.0
1332,1.0
1345,1.0
1533,1.0
1556,1.0
1596,1.0
1707,1.0
1764,1.0
1824,1.0
1830,1.0
1945,1.0
1946,1.0
1972,1.0
2098,1.0
2203,1.0
2206,1.0
2241,1.0
2332,1.0
2345,1.0
2382,1.0
2455,1.0
2510,1.0
2516,1.0
2622,1.0
2632,1.0
2663,1.0
2669,1.0
2678,1.0
2704,1.0
2736,1.0
2844,1.0
2954,1.0
3037,1.0
3042,1.0
3083,1.0
3108,1.0
3115,1.0
3116,1.0
3162,1.0
3191,1.0
3209,1.0
3229,1.0
3267,1.0
3283,1.0
3305,1.0
3329,1.0
3336,1.0
3387,1.0
3489,1.0
3594,1.0
3741,1.0
3744,1.0
3774,1.0
3782,1.0
3862,1.0
10,1.0
127,1.0
292,1.0
472,1.0
478,1.0
506,1.0
685,1.0
717,1.0
779,1.0
804,1.0
848,1.0
904,1.0
1009,1.0
1017,1.0
1084,1.0
1101,1.0
1292,1.0
1370,1.0
1458,1.0
1632,1.0
1814,1.0
1815,1.0
1841,1.0
1907,1.0
2038,1.0
2044,1.0
2055,1.0
2073,1.0
2111,1.0
2130,1.0
2145,1.0
2172,1.0
2184,1.0
2257,1.0
2452,1.0
2467,1.0
2518,1.0
2569,1.0
2601,1.0
2617,1.0
2691,1.0
2699,1.0
2781,1.0
2889,1.0
3001,1.0
3069,1.0
3080,1.0
3172,1.0
3216,1.0
3253,1.0
3264,1.0
3290,1.0
3308,1.0
3365,1.0
3388,1.0
3624,1.0
3626,1.0
3726,1.0
3763,1.0
3769,1.0
3855,1.0
298,1.0
387,1.0
560,1.0
742,1.0
971,1.0
1099,1.0
1121,1.0
1160,1.0
1228,1.0
1252,1.0
1284,1.0
1319,1.0
1377,1.0
1389,1.0
1455,1.0
1504,1.0
1577,1.0
1612,1.0
1672,1.0
1732,1.0
1749,1.0
1778,1.0
1843,1.0
1963,1.0
2023,1.0
2082,1.0
2088,1.0
2097,1.0
2132,1.0
2196,1.0
2213,1.0
2453,1.0
2562,1.0
2645,1.0
2682,1.0
2683,1.0
2766,1.0
2798,1.0
2808,1.0
2884,1.0
2886,1.0
2986,1.0
3070,1.0
3175,1.0
3222,1.0
3298,1.0
3311,1.0
3323,1.0
3389,1.0
3411,1.0
3478,1.0
3528,1.0
3566,1.0
3627,1.0
3637,1.0
3717,1.0
50,1.0
113,1.0
386,1.0
470,1.0
486,1.0
638,1.0
642,1.0
698,1.0
737,1.0
814,1.0
818,1.0
880,1.0
1065,1.0
1122,1.0
1134,1.0
1167,1.0
1328,1.0
1331,1.0
1364,1.0
1394,1.0
1456,1.0
1547,1.0
1743,1.0
1766,1.0
1831,1.0
1856,1.0
1873,1.0
1928,1.0
2071,1.0
2102,1.0
2171,1.0
2191,1.0
2221,1.0
2376,1.0
2400,1.0
2427,1.0
2482,1.0
2492,1.0
2568,1.0
2597,1.0
2668,1.0
2688,1.0
2692,1.0
2701,1.0
2719,1.0
2776,1.0
2797,1.0
2818,1.0
2824,1.0
2928,1.0
2965,1.0
3056,1.0
3125,1.0
3137,1.0
3244,1.0
3276,1.0
3284,1.0
3316,1.0
3320,1.0
3405,1.0
3512,1.0
3553,1.0
3611,1.0
3613,1.0
3873,1.0
111,1.0
143,1.0
179,1.0
410,1.0
492,1.0
641,1.0
708,1.0
735,1.0
788,1.0
812,1.0
1007,1.0
1026,1.0
1067,1.0
1131,1.0
1164,1.0
1209,1.0
1211,1.0
1229,1.0
1245,1.0
1280,1.0
1329,1.0
1344,1.0
1407,1.0
1437,1.0
1536,1.0
1579,1.0
1620,1.0
1640,1.0
1693,1.0
1710,1.0
1733,1.0
1739,1.0
1758,1.0
1800,1.0
1809,1.0
1847,1.0
1850,1.0
1900,1.0
1979,1.0
2009,1.0
2072,1.0
2091,1.0
2095,1.0
2124,1.0
2136,1.0
2166,1.0
2180,1.0
2256,1.0
2296,1.0
2303,1.0
2334,1.0
2343,1.0
2346,1.0
2375,1.0
2445,1.0
2458,1.0
2483,1.0
2509,1.0
2511,1.0
2526,1.0
2531,1.0
2567,1.0
2714,1.0
2720,1.0
2724,1.0
2740,1.0
2788,1.0
2833,1.0
2836,1.0
2948,1.0
2968,1.0
3016,1.0
3061,1.0
3081,1.0
3109,1.0
3143,1.0
3146,1.0
3150,1.0
3158,1.0
3197,1.0
3272,1.0
3310,1.0
3324,1.0
3332,1.0
3374,1.0
3403,1.0
3431,1.0
3485,1.0
3502,1.0
3508,1.0
3539,1.0
3563,1.0
3628,1.0
3636,1.0
3674,1.0
3758,1.0
3805,1.0
3831,1.0
3847,1.0
360,1.0
466,1.0
496,1.0
704,1.0
714,1.0
765,1.0
867,1.0
885,1.0
924,1.0
975,1.0
989,1.0
997,1.0
1015,1.0
1183,1.0
1263,1.0
1393,1.0
1464,1.0
1487,1.0
1562,1.0
1611,1.0
1619,1.0
1663,1.0
1720,1.0
1823,1.0
1904,1.0
1923,1.0
2024,1.0
2077,1.0
2122,1.0
2230,1.0
2259,1.0
2279,1.0
2339,1.0
2340,1.0
2358,1.0
2396,1.0
2443,1.0
2501,1.0
2561,1.0
2570,1.0
2580,1.0
2722,1.0
2732,1.0
2748,1.0
2758,1.0
2790,1.0
2864,1.0
2921,1.0
2961,1.0
3005,1.0
3017,1.0
3038,1.0
3049,1.0
3072,1.0
3113,1.0
3196,1.0
3297,1.0
3327,1.0
3364,1.0
3397,1.0
3480,1.0
3699,1.0
3853,1.0
3876,1.0
55,1.0
202,1.0
281,1.0
285,1.0
396,1.0
414,1.0
439,1.0
462,1.0
569,1.0
602,1.0
652,1.0
730,1.0
854,1.0
857,1.0
939,1.0
974,1.0
1068,1.0
1092,1.0
1234,1.0
1235,1.0
1298,1.0
1299,1.0
1521,1.0
1647,1.0
1744,1.0
1838,1.0
1869,1.0
1879,1.0
1891,1.0
1906,1.0
1910,1.0
1958,1.0
1973,1.0
2001,1.0
2010,1.0
2016,1.0
2133,1.0
2175,1.0
2210,1.0
2219,1.0
2373,1.0
2379,1.0
2405,1.0
2423,1.0
2473,1.0
2494,1.0
2503,1.0
2551,1.0
2628,1.0
2650,1.0
2718,1.0
2751,1.0
2760,1.0
2887,1.0
2971,1.0
3104,1.0
3171,1.0
3215,1.0
3322,1.0
3338,1.0
3513,1.0
3589,1.0
3592,1.0
3759,1.0
3869,1.0
3875,1.0
173,1.0
204,1.0
212,1.0
217,1.0
379,1.0
382,1.0
389,1.0
406,1.0
459,1.0
519,1.0
536,1.0
567,1.0
586,1.0
588,1.0
607,1.0
726,1.0
777,1.0
843,1.0
851,1.0
872,1.0
894,1.0
903,1.0
911,1.0
1048,1.0
1072,1.0
1129,1.0
1155,1.0
1201,1.0
1208,1.0
1216,1.0
1222,1.0
1271,1.0
1274,1.0
1307,1.0
1480,1.0
1602,1.0
1606,1.0
1714,1.0
1715,1.0
1718,1.0
1746,1.0
1803,1.0
1836,1.0
1840,1.0
1868,1.0
1953,1.0
2061,1.0
2062,1.0
2079,1.0
2110,1.0
2148,1.0
2155,1.0
2274,1.0
2312,1.0
2335,1.0
2380,1.0
2406,1.0
2463,1.0
2466,1.0
2493,1.0
2507,1.0
2527,1.0
2549,1.0
2599,1.0
2689,1.0
2711,1.0
2726,1.0
2734,1.0
2755,1.0
2784,1.0
2787,1.0
2817,1.0
2823,1.0
2867,1.0
2908,1.0
3003,1.0
3027,1.0
3041,1.0
3046,1.0
3055,1.0
3111,1.0
3148,1.0
3208,1.0
3225,1.0
3417,1.0
3438,1.0
3446,1.0
3496,1.0
3526,1.0
3529,1.0
3677,1.0
3703,1.0
3778,1.0
3817,1.0
60,1.0
110,1.0
172,1.0
222,1.0
283,1.0
381,1.0
428,1.0
443,1.0
680,1.0
700,1.0
716,1.0
725,1.0
728,1.0
780,1.0
986,1.0
994,1.0
1103,1.0
1148,1.0
1150,1.0
1174,1.0
1210,1.0
1227,1.0
1258,1.0
1302,1.0
1338,1.0
1351,1.0
1362,1.0
1391,1.0
1397,1.0
1477,1.0
1584,1.0
1642,1.0
1706,1.0
1769,1.0
1808,1.0
1851,1.0
1929,1.0
2045,1.0
2114,1.0
2141,1.0
2156,1.0
2161,1.0
2547,1.0
2566,1.0
2576,1.0
2602,1.0
2630,1.0
2635,1.0
2702,1.0
2723,1.0
2775,1.0
2949,1.0
2978,1.0
3039,1.0
3217,1.0
3250,1.0
3289,1.0
3326,1.0
3384,1.0
3506,1.0
3536,1.0
3567,1.0
3578,1.0
3586,1.0
3641,1.0
3711,1.0
3761,1.0
3788,1.0
3818,1.0
59,1.0
119,1.0
149,1.0
251,1.0
375,1.0
405,1.0
436,1.0
453,1.0
469,1.0
484,1.0
501,1.0
570,1.0
590,1.0
672,1.0
683,1.0
766,1.0
827,1.0
906,1.0
917,1.0
933,1.0
953,1.0
1057,1.0
1064,1.0
1139,1.0
1171,1.0
1236,1.0
1247,1.0
1266,1.0
1309,1.0
1316,1.0
1444,1.0
1459,1.0
1498,1.0
1753,1.0
1772,1.0
1791,1.0
1825,1.0
1832,1.0
1897,1.0
1916,1.0
1947,1.0
1950,1.0
2018,1.0
2043,1.0
2048,1.0
2101,1.0
2131,1.0
2159,1.0
2211,1.0
2282,1.0
2324,1.0
2383,1.0
2390,1.0
2424,1.0
2504,1.0
2534,1.0
2564,1.0
2681,1.0
2725,1.0
2773,1.0
2829,1.0
2840,1.0
2841,1.0
2848,1.0
2849,1.0
2863,1.0
2983,1.0
3022,1.0
3144,1.0
3163,1.0
3186,1.0
3299,1.0
3407,1.0
3467,1.0
3474,1.0
3532,1.0
3616,1.0
3663,1.0
3688,1.0
3689,1.0
3691,1.0
3835,1.0
13,0.0
15,0.0
16,0.0
19,0.0
29,0.0
31,0.0
34,0.0
44,0.0
47,0.0
48,0.0
51,0.0
54,0.0
57,0.0
58,0.0
61,0.0
62,0.0
63,0.0
68,0.0
69,0.0
70,0.0
72,0.0
73,0.0
76,0.0
84,0.0
89,0.0
91,0.0
108,0.0
114,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
129,0.0
130,0.0
134,0.0
147,0.0
150,0.0
152,0.0
164,0.0
165,0.0
166,0.0
168,0.0
169,0.0
174,0.0
175,0.0
177,0.0
178,0.0
180,0.0
181,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
192,0.0
193,0.0
194,0.0
205,0.0
209,0.0
211,0.0
213,0.0
216,0.0
219,0.0
223,0.0
226,0.0
227,0.0
234,0.0
235,0.0
239,0.0
241,0.0
247,0.0
267,0.0
278,0.0
284,0.0
288,0.0
291,0.0
294,0.0
300,0.0
303,0.0
310,0.0
311,0.0
316,0.0
320,0.0
339,0.0
340,0.0
345,0.0
351,0.0
352,0.0
361,0.0
383,0.0
384,0.0
385,0.0
388,0.0
390,0.0
392,0.0
393,0.0
394,0.0
397,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
407,0.0
408,0.0
409,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
429,0.0
430,0.0
431,0.0
432,0.0
434,0.0
440,0.0
441,0.0
442,0.0
447,0.0
449,0.0
450,0.0
451,0.0
454,0.0
455,0.0
457,0.0
458,0.0
460,0.0
463,0.0
468,0.0
471,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
480,0.0
481,0.0
483,0.0
485,0.0
488,0.0
490,0.0
491,0.0
493,0.0
494,0.0
495,0.0
497,0.0
500,0.0
503,0.0
504,0.0
505,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
518,0.0
521,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
532,0.0
533,0.0
534,0.0
535,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
544,0.0
546,0.0
547,0.0
548,0.0
550,0.0
552,0.0
554,0.0
555,0.0
557,0.0
559,0.0
561,0.0
562,0.0
563,0.0
566,0.0
568,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
587,0.0
589,0.0
591,0.0
592,0.0
593,0.0
594,0.0
596,0.0
597,0.0
598,0.0
599,0.0
601,0.0
603,0.0
604,0.0
606,0.0
608,0.0
609,0.0
610,0.0
612,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
621,0.0
624,0.0
625,0.0
626,0.0
627,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
636,0.0
637,0.0
639,0.0
640,0.0
643,0.0
645,0.0
647,0.0
649,0.0
653,0.0
656,0.0
659,0.0
660,0.0
661,0.0
663,0.0
664,0.0
668,0.0
669,0.0
671,0.0
673,0.0
674,0.0
679,0.0
681,0.0
684,0.0
687,0.0
688,0.0
689,0.0
690,0.0
692,0.0
693,0.0
694,0.0
695,0.0
697,0.0
701,0.0
702,0.0
703,0.0
706,0.0
709,0.0
713,0.0
715,0.0
720,0.0
721,0.0
722,0.0
729,0.0
732,0.0
734,0.0
736,0.0
738,0.0
739,0.0
741,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
762,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
774,0.0
776,0.0
781,0.0
782,0.0
783,0.0
785,0.0
786,0.0
787,0.0
789,0.0
790,0.0
791,0.0
792,0.0
794,0.0
796,0.0
797,0.0
798,0.0
799,0.0
802,0.0
805,0.0
807,0.0
808,0.0
809,0.0
813,0.0
815,0.0
816,0.0
817,0.0
819,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
840,0.0
841,0.0
842,0.0
844,0.0
845,0.0
846,0.0
847,0.0
849,0.0
850,0.0
852,0.0
855,0.0
856,0.0
859,0.0
860,0.0
862,0.0
863,0.0
869,0.0
870,0.0
873,0.0
875,0.0
876,0.0
878,0.0
879,0.0
881,0.0
882,0.0
883,0.0
884,0.0
886,0.0
887,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
905,0.0
909,0.0
910,0.0
912,0.0
914,0.0
916,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
925,0.0
927,0.0
928,0.0
